Q9UTF7	SPAC1B2.03c	elo2
Q9UTF6	SPAC1B2.04	cox6
P41389	SPAC1B2.05	mcm5
G2TRL6	SPAC1B2.06	-
O13867	SPAC1B3.01c	-
O13868	SPAC1B3.02c	-
Q11004	SPAC1B3.03c	wis2
O13869	SPAC1B3.04c	guf1
O13870	SPAC1B3.05	not3
O13871	SPAC1B3.06c	-
O13872	SPAC1B3.07c	vps28
O13873	SPAC1B3.08	-
O13874	SPAC1B3.09c	noc202
O13875	SPAC1B3.10c	hrd302
O13876	SPAC1B3.11c	ypt4
O13877	SPAC1B3.12c	rpb10
O13878	SPAC1B3.13	nan1
P50515	SPAC1B3.14	vma3
O13879	SPAC1B3.15c	-
O13880	SPAC1B3.16c	vht1
O13881	SPAC1B3.17	clr2
O13882	SPAC1B3.18c	mrps18
Q9Y7I1	SPAC1B3.20	-
G2TRJ9	SPAC1B3.21	coa3
P50530	SPAC1B9.02c	sck1
O14206	SPAC1B9.03c	-
Q10148	SPAC1D4.01	tls1
Q10149	SPAC1D4.02c	grh1
Q10150	SPAC1D4.03c	aut12
Q10147	SPAC1D4.04	cct2
Q10151	SPAC1D4.05c	erd101
P36615	SPAC1D4.06c	csk1
Q10153	SPAC1D4.08	pis1
Q10154	SPAC1D4.09c	rtf2
Q10155	SPAC1D4.10	trz1
Q10156	SPAC1D4.11c	lkh1
P26659	SPAC1D4.12	rad15
P10506	SPAC1D4.13	byr1
Q09779	SPAC1D4.14	tho2
Q10344	SPAC1F12.02c	tma19
Q10346	SPAC1F12.04c	-
Q10347	SPAC1F12.05	any2
Q10348	SPAC1F12.06c	-
Q10349	SPAC1F12.07	ser1
Q10350	SPAC1F12.08	cab4
Q10351	SPAC1F12.09	gpi17
Q10352	SPAC1F12.10c	-
Q10146	SPAC1F3.01	rrp6
Q10407	SPAC1F3.02c	mkh1
Q10408	SPAC1F3.03	sro7
Q10409	SPAC1F3.04c	tsr3
Q10410	SPAC1F3.05	gga21
Q10411	SPAC1F3.06c	spo15
Q10412	SPAC1F3.07c	rsc58
Q10413	SPAC1F3.08c	-
Q10414	SPAC1F3.09	mug161
Q10415	SPAC1F3.10c	oct1
Q10057	SPAC1F5.02	pdi1
Q10058	SPAC1F5.03c	-
Q10059	SPAC1F5.04c	cdc12
Q10060	SPAC1F5.05c	mso1
Q10061	SPAC1F5.06	lsh1
Q10062	SPAC1F5.07c	hem14
Q10063	SPAC1F5.08c	yam8
Q10056	SPAC1F5.09c	shk2
Q10055	SPAC1F5.10	fal1
Q10064	SPAC1F5.11c	tra2
Q09915	SPAC1F7.01c	spt6
Q09916	SPAC1F7.02c	has1
Q09917	SPAC1F7.03	pkd2
Q09914	SPAC1F7.04	rho1
P36602	SPAC1F7.05	cdc22
Q09918	SPAC1F7.06	hsp3105
Q09919	SPAC1F7.07c	fip1
Q09920	SPAC1F7.08	fio1
Q09913	SPAC1F7.09c	dal2
Q09921	SPAC1F7.10	-
Q09922	SPAC1F7.11c	-
Q09923	SPAC1F7.12	yak3
P0CT70	SPAC1F7.13c	rpl801
S6CCW2	SPAC1F7.14c	tam6
Q92339	SPAC1F8.01	ght3
Q92340	SPAC1F8.02c	shu1
Q92341	SPAC1F8.03c	str3
Q92342	SPAC1F8.04c	hhy1
P40899	SPAC1F8.05	isp3
Q92344	SPAC1F8.06	pfl8
Q92345	SPAC1F8.07c	pdc101
Q9C113	SPAC1F8.08	-
Q7Z991	SPAC20G4.01	caf16
Q10719	SPAC20G4.02c	fus1
O13889	SPAC20G4.03c	hri1
P78955	SPAC20G4.04c	hus1
O13890	SPAC20G4.05c	fmp40
P78929	SPAC20G4.06c	adf1
P36209	SPAC20G4.07c	erg4
O13892	SPAC20G4.08	pdc1
C6Y4B1	SPAC20G4.09	-
P12000	SPAC20G8.01	cdc17
P87109	SPAC20G8.02	-
P87110	SPAC20G8.03	itr2
P87111	SPAC20G8.04c	cir2
Q09822	SPAC20G8.05c	cdc15
P87112	SPAC20G8.06	not1
P87113	SPAC20G8.07c	erg2
P87114	SPAC20G8.08c	fft1
P87115	SPAC20G8.09c	nat10
P87117	SPAC20G8.10c	atg6
Q9HE11	SPAC20H4.01	utp5
Q9HE10	SPAC20H4.02	dsc3
P49373	SPAC20H4.03c	tfs1
Q9HE09	SPAC20H4.04	fml2
Q9HE08	SPAC20H4.05c	mde1
Q9HE07	SPAC20H4.06c	gpl1
Q9UUL2	SPAC20H4.07	rad57
Q7LKV1	SPAC20H4.08	whi2
Q9HE06	SPAC20H4.09	gih35
Q9HE05	SPAC20H4.10	ufd2
Q9HE04	SPAC20H4.11c	rho5
P0CT98	SPAC212.01c	-
Q9HGQ0	SPAC212.02	-
Q9HGP9	SPAC212.03	-
Q9HGP8	SPAC212.04c	-
G2TRN7	SPAC212.06c	-
Q9HGP7	SPAC212.08c	-
P0CT33	SPAC212.11	tlh1
C6Y4B5	SPAC212.12	-
Q09926	SPAC21E11.03c	pcr1
Q09927	SPAC21E11.04	aca1
Q09928	SPAC21E11.05c	cyp8
Q09924	SPAC21E11.06	tif224
Q09929	SPAC21E11.07	iba57
Q09925	SPAC21E11.08	lcb2
Q9UTE9	SPAC222.03c	tim10
Q9UTE8	SPAC222.04c	ies6
Q9UTE7	SPAC222.05c	mss1
Q9UTE6	SPAC222.06	mak16
Q9UTE5	SPAC222.07c	hri2
Q9UTE4	SPAC222.08c	sno1
Q9UTE3	SPAC222.09	seb1
Q10951	SPAC222.10c	byr4
Q9UTE2	SPAC222.11	hem13
P22068	SPAC222.12c	atp2
Q9UTE1	SPAC222.13c	-
Q9UTE0	SPAC222.14c	sey1
Q9HGK2	SPAC222.15	meu13
Q9UT51	SPAC222.16c	csn3
C6Y4B9	SPAC222.17	-
C6Y4C0	SPAC222.18	-
G2TRJ4	SPAC222.19	lam3
Q9UTD8	SPAC227.01c	erd1
Q9UTD7	SPAC227.02c	rrp15
Q9UTD6	SPAC227.03c	yea6
Q9UTD5	SPAC227.04	atg10
Q9UTD4	SPAC227.05	pfd4
Q9UTD3	SPAC227.06	yip5
Q12702	SPAC227.07c	pab1
Q9UTD1	SPAC227.08c	yth1
Q9UTD0	SPAC227.09	fol3
Q9UTC9	SPAC227.10	pfd2
Q9UTC8	SPAC227.11c	yos9
Q9UTC7	SPAC227.12	rna4
Q9UTC6	SPAC227.13c	isu1
Q9UTC5	SPAC227.14	yfh7
Q9UTC4	SPAC227.15	reg1
Q9UTC3	SPAC227.16c	psf3
Q9UTC2	SPAC227.17c	-
Q09694	SPAC227.18	lys3
C6Y4B7	SPAC227.19c	pig25
Q10264	SPAC22A12.01c	pso2
O13894	SPAC22A12.02c	mug103
O13895	SPAC22A12.03c	csn4
P0CT58	SPAC22A12.04c	rps2201
O13896	SPAC22A12.05	rpc11
O13897	SPAC22A12.06c	fsh2
O13898	SPAC22A12.07c	ogm1
O13899	SPAC22A12.08c	crd1
O13900	SPAC22A12.09c	sap114
O13901	SPAC22A12.10	ept1
O13902	SPAC22A12.11	dak1
O13903	SPAC22A12.12c	rrp40
O13904	SPAC22A12.13	mug84
O13905	SPAC22A12.14c	-
P36604	SPAC22A12.15c	bip1
O13907	SPAC22A12.16	acl2
O13908	SPAC22A12.17c	-
Q10354	SPAC22E12.01	pet3
Q10355	SPAC22E12.02	-
Q10356	SPAC22E12.03c	sdj1
Q10357	SPAC22E12.04	ccs1
Q10358	SPAC22E12.05c	rer1
Q10359	SPAC22E12.06c	gmh3
P41391	SPAC22E12.07	rna1
Q10360	SPAC22E12.08	rrn10
Q09175	SPAC22E12.09c	krp1
Q10361	SPAC22E12.10c	etp1
Q10362	SPAC22E12.11c	set3
Q10353	SPAC22E12.13c	rlp24
Q10364	SPAC22E12.14c	sck2
Q10366	SPAC22E12.16c	pik1
Q10367	SPAC22E12.17c	glo3
Q10368	SPAC22E12.18	-
Q10369	SPAC22E12.19	snt1
Q09771	SPAC22F3.02	atf31
Q09772	SPAC22F3.03c	rdh54
Q09773	SPAC22F3.04	mug62
Q09767	SPAC22F3.05c	alp41
Q09769	SPAC22F3.06c	lon1
Q09774	SPAC22F3.07c	atp20
Q09775	SPAC22F3.08c	rok1
P41412	SPAC22F3.09c	res2
Q09768	SPAC22F3.10c	gcs1
Q09776	SPAC22F3.11c	snu23
Q09777	SPAC22F3.12c	rgs1
Q09778	SPAC22F3.13	tsc1
C6Y4B8	SPAC22F3.15	aim41
Q9UUJ0	SPAC22F8.02c	pvg5
Q9UUI9	SPAC22F8.03c	-
Q9UUI8	SPAC22F8.04	pet1
Q9UUI7	SPAC22F8.05	-
Q9UQY2	SPAC22F8.06	pam1
Q9UUI6	SPAC22F8.07c	rtf1
Q9UUI5	SPAC22F8.08	sec24
Q9UUI4	SPAC22F8.09	rrp16
Q9UUI3	SPAC22F8.10c	sap145
P40977	SPAC22F8.11	plc1
Q9UUI2	SPAC22F8.12c	shf1
Q09795	SPAC22G7.01c	fra1
Q09796	SPAC22G7.02	kap111
Q09797	SPAC22G7.03	-
Q09798	SPAC22G7.04	pan2
Q09799	SPAC22G7.05	kri1
Q09794	SPAC22G7.06c	ura1
Q09800	SPAC22G7.07c	ime4
Q09792	SPAC22G7.08	ppk8
Q09793	SPAC22G7.09c	nup45
Q09801	SPAC22G7.10	iss1
Q09802	SPAC22G7.11c	cum1
Q10296	SPAC22H10.02	-
Q10297	SPAC22H10.03c	kap114
Q10298	SPAC22H10.04	ppa3
Q10299	SPAC22H10.05c	-
Q10300	SPAC22H10.06c	-
P40996	SPAC22H10.07	scd2
Q10301	SPAC22H10.08	-
Q10302	SPAC22H10.09	cbp8
Q10303	SPAC22H10.10	alp21
Q10304	SPAC22H10.11c	crf1
Q10305	SPAC22H10.12c	gdi1
Q9UTC0	SPAC22H10.13	zym1
O94435	SPAC22H12.01c	mug35
O94436	SPAC22H12.02	tfg3
O94437	SPAC22H12.03	-
O94438	SPAC22H12.04c	rps102
O94439	SPAC22H12.05c	fsc1
O42841	SPAC23A1.02c	ted1
O42842	SPAC23A1.03	apt1
O94726	SPAC23A1.04c	mnl1
O42843	SPAC23A1.05	tsc3
O42844	SPAC23A1.06c	cmk2
O42845	SPAC23A1.07	rnf170
O42846	SPAC23A1.08c	rpl3401
O42847	SPAC23A1.09	rbm8
P0CT54	SPAC23A1.10	tef102
O42848	SPAC23A1.11	rpl1602
O42849	SPAC23A1.12c	frs1
O42851	SPAC23A1.14c	-
O42852	SPAC23A1.15c	sec20
O42853	SPAC23A1.16c	rtr1
O42854	SPAC23A1.17	bbc1
O42855	SPAC23A1.18c	mrp51
O13983	SPAC23A1.19c	hrq1
O13909	SPAC23C11.01	ice2
P0CT75	SPAC23C11.02c	rps23
O13910	SPAC23C11.03	mpp10
O13911	SPAC23C11.04c	pnk1
P19117	SPAC23C11.05	ipp1
O13912	SPAC23C11.06c	-
O13913	SPAC23C11.07	-
P36611	SPAC23C11.08	php3
O13914	SPAC23C11.09	ala1
O13915	SPAC23C11.10	mpn1
P40231	SPAC23C11.11	cka1
O13916	SPAC23C11.12	hcn1
O13917	SPAC23C11.13c	hpt1
O13918	SPAC23C11.14	zhf1
O13919	SPAC23C11.15	pst2
P50528	SPAC23C11.16	plo1
O13920	SPAC23C11.17	mdm38
O13923	SPAC23C4.02	crn1
O13924	SPAC23C4.03	hrk1
A6X970	SPAC23C4.04c	-
O94559	SPAC23C4.05c	les1
O13926	SPAC23C4.06c	efm6
O13927	SPAC23C4.07	tht2
O13928	SPAC23C4.08	rho3
O13929	SPAC23C4.09c	-
O13930	SPAC23C4.10	sec2
O13931	SPAC23C4.11	atp18
P40236	SPAC23C4.12	hhp2
O13932	SPAC23C4.13	bet1
O13933	SPAC23C4.14	alg1
Q09191	SPAC23C4.15	rpb5
O13934	SPAC23C4.16c	atg15
O13935	SPAC23C4.17	trm402
P32372	SPAC23C4.18c	rad4
O13936	SPAC23C4.19	spt5
Q09842	SPAC23D3.01	pdp3
Q09843	SPAC23D3.02	rfc2
Q09844	SPAC23D3.03c	-
Q09845	SPAC23D3.04c	gpd2
Q09847	SPAC23D3.06c	nup146
Q09841	SPAC23D3.07	pup1
Q09848	SPAC23D3.08	usp108
Q09849	SPAC23D3.09	arp42
Q09850	SPAC23D3.10c	eng2
Q09851	SPAC23D3.11	ayr1
Q09852	SPAC23D3.12	pho842
Q09853	SPAC23D3.13c	-
Q09840	SPAC23D3.14c	aah2
C6Y4A8	SPAC23D3.16	lam4
C6Y4A9	SPAC23D3.17	-
Q10134	SPAC23E2.01	fep1
Q10135	SPAC23E2.02	lsd2
Q10136	SPAC23E2.03c	ste7
Q02061	SPAC23G3.01	rpb2
Q9P7T1	SPAC23G3.02c	sib1
Q9P7T0	SPAC23G3.03	sib2
Q9P7S9	SPAC23G3.04	ies4
Q9P7S8	SPAC23G3.05c	-
Q9P7S7	SPAC23G3.06	nop58
Q9P7S6	SPAC23G3.07c	snf30
Q9P7S5	SPAC23G3.08c	ubp7
Q9P7S4	SPAC23G3.09	taf4
Q9P7S3	SPAC23G3.10c	ssr3
Q9P7S2	SPAC23G3.11	rpn6
Q9P7S1	SPAC23G3.12c	htr12
Q9UTB8	SPAC23H3.02c	ini1
O42857	SPAC23H3.03c	npr2
O13938	SPAC23H3.04	-
O42858	SPAC23H3.05c	swd1
O13939	SPAC23H3.06	apl6
O42859	SPAC23H3.07c	mrp2
O42860	SPAC23H3.08c	bub3
O13940	SPAC23H3.09c	gly1
O14470	SPAC23H3.10	ssr2
O13941	SPAC23H3.11c	-
O13942	SPAC23H3.12c	-
Q04665	SPAC23H3.13c	gpa2
O13943	SPAC23H3.14	avl9
P78890	SPAC23H3.15c	ddr48
O13944	SPAC23H4.01c	osh3
O13945	SPAC23H4.02	ppk9
O13946	SPAC23H4.03c	erv25
O13947	SPAC23H4.04	slm3
O13948	SPAC23H4.05c	-
Q09179	SPAC23H4.06	gln1
O13950	SPAC23H4.07c	srp102
O13951	SPAC23H4.08	iwr1
Q09184	SPAC23H4.09	cdb4
P40386	SPAC23H4.10c	thi4
O13952	SPAC23H4.11c	cnl2
O13953	SPAC23H4.12	alp13
O13954	SPAC23H4.13c	-
O13955	SPAC23H4.14	vam6
O13956	SPAC23H4.15	tsr1
O13957	SPAC23H4.16c	not11
O13958	SPAC23H4.17c	srb10
O13959	SPAC23H4.18c	rbx1
C6Y4B4	SPAC23H4.21	-
Q09893	SPAC24B11.05	-
Q09892	SPAC24B11.06c	sty1
Q09894	SPAC24B11.07c	-
Q09895	SPAC24B11.08c	erv46
Q09896	SPAC24B11.09	mpc2
Q09897	SPAC24B11.10c	cfh1
Q09898	SPAC24B11.11c	sid2
Q09891	SPAC24B11.12c	dnf2
Q09899	SPAC24B11.13	hem3
Q9UR21	SPAC24B11.14	-
O13962	SPAC24C9.02c	cyt2
O13963	SPAC24C9.03	mvd1
O13964	SPAC24C9.04	med9
O13965	SPAC24C9.05c	mug70
O13966	SPAC24C9.06c	aco1
O13967	SPAC24C9.07c	bgs2
O13968	SPAC24C9.08	cps1
O13969	SPAC24C9.09	-
O13970	SPAC24C9.10c	mrp4
O13971	SPAC24C9.11	sgd1
O13972	SPAC24C9.12c	shm1
O13973	SPAC24C9.13c	mrp10
O13974	SPAC24C9.14	otu1
P48010	SPAC24C9.15c	spn5
Q9P4W1	SPAC24C9.16c	cox8
Q09758	SPAC24H6.01c	gup1
Q09759	SPAC24H6.02c	tim15
Q09760	SPAC24H6.03	cul3
Q09756	SPAC24H6.04	hxk1
P06652	SPAC24H6.05	cdc25
Q09761	SPAC24H6.06	sld3
Q09757	SPAC24H6.07	rps901
Q09762	SPAC24H6.08	-
Q09763	SPAC24H6.09	gef1
Q09755	SPAC24H6.10c	-
Q09764	SPAC24H6.11c	vsb1
Q09765	SPAC24H6.12c	uba3
Q09766	SPAC24H6.13	-
O42861	SPAC25A8.01c	fft3
O42862	SPAC25A8.02	atg14
O14138	SPAC25A8.03c	-
O13995	SPAC25B8.01	dap1
Q9UTB6	SPAC25B8.02	sds3
Q9UTB5	SPAC25B8.03	psd2
Q9UTB4	SPAC25B8.04c	mss51
Q9UTB3	SPAC25B8.05	deg1
Q9UTB2	SPAC25B8.06c	dia4
Q9UTB1	SPAC25B8.07c	rcf1
Q9UTB0	SPAC25B8.08	-
Q9UTA9	SPAC25B8.09	-
Q9UTA8	SPAC25B8.10	-
Q9UTA7	SPAC25B8.11	-
Q9UTA6	SPAC25B8.12c	-
P40902	SPAC25B8.13c	isp7
Q10290	SPAC25B8.14	mal2
Q9UTA5	SPAC25B8.15c	tyw3
Q9UTA4	SPAC25B8.16	pop100
Q9UTA3	SPAC25B8.17	ypf1
Q9UTA2	SPAC25B8.18	-
Q9UTA1	SPAC25B8.19c	loz1
G2TRN5	SPAC25B8.20	smp1
Q10422	SPAC25G10.01	-
Q10423	SPAC25G10.02	cce1
Q10424	SPAC25G10.03	zip1
Q09823	SPAC25G10.04c	rec10
P40373	SPAC25G10.05c	his1
P0CT79	SPAC25G10.06	rps2801
P24339	SPAC25G10.07c	cut7
Q10425	SPAC25G10.08	tif302
Q10172	SPAC25G10.09c	pan1
O13977	SPAC25H1.02	jmj1
O13978	SPAC25H1.03	atg101
O13979	SPAC25H1.04	mug105
O13980	SPAC25H1.05	meu29
Q9Y825	SPAC25H1.06	pcf3
O13981	SPAC25H1.07	emc1
O13982	SPAC25H1.08c	sqt1
O14154	SPAC25H1.09	mde5
C6Y4A3	SPAC25H1.10c	atp19
P32834	SPAC26A3.01	sxa1
Q10159	SPAC26A3.02	myh1
Q10160	SPAC26A3.03c	rmi1
P0CT69	SPAC26A3.04	rpl2002
Q10161	SPAC26A3.05	chc1
Q10162	SPAC26A3.06	bud23
P0CT77	SPAC26A3.07c	rpl1101
Q10163	SPAC26A3.08	smb1
Q10164	SPAC26A3.09c	rga2
Q10165	SPAC26A3.10	cnt6
Q10166	SPAC26A3.11	-
P40848	SPAC26A3.12c	dhp1
P0CT37	SPAC26A3.13c	Tf2-4
Q10167	SPAC26A3.14c	atg44
Q10168	SPAC26A3.15c	nsp1
Q10169	SPAC26A3.16	dsk2
Q10170	SPAC26A3.17c	rmt2
Q10491	SPAC26F1.01	sec74
Q10492	SPAC26F1.02	pnn1
Q10489	SPAC26F1.03	pda1
Q10488	SPAC26F1.04c	etr1
Q10493	SPAC26F1.05	mug106
P36623	SPAC26F1.06	gpm1
Q10494	SPAC26F1.07	-
Q10495	SPAC26F1.08c	-
Q10496	SPAC26F1.09	gyp51
P27574	SPAC26F1.10c	pyp1
Q10497	SPAC26F1.11	-
Q10498	SPAC26F1.12c	hgh1
Q10490	SPAC26F1.13c	lrs1
Q10499	SPAC26F1.14c	aif1
O13984	SPAC26H5.02c	mgs1
O13985	SPAC26H5.03	pcf2
O13986	SPAC26H5.04	gid5
O13987	SPAC26H5.05	mga2
O13988	SPAC26H5.06	pot1
O13989	SPAC26H5.07c	-
O13990	SPAC26H5.08c	bgl2
O13991	SPAC26H5.09c	-
P56289	SPAC26H5.10c	tif51
O13992	SPAC26H5.11	mug56
O13993	SPAC26H5.12	rpo41
O13994	SPAC26H5.13c	kei1
O42657	SPAC27D7.02c	grp1
P08965	SPAC27D7.03c	mei2
O42658	SPAC27D7.04	omt2
O42659	SPAC27D7.05c	apc14
P78790	SPAC27D7.06	etf1
O42661	SPAC27D7.07c	smd1
O42662	SPAC27D7.08c	mtl16
O42663	SPAC27D7.09c	-
O42665	SPAC27D7.11c	-
O42666	SPAC27D7.12c	but1
O42667	SPAC27D7.13c	ssm4
O42668	SPAC27D7.14c	tpr1
O13996	SPAC27E2.01	-
O13997	SPAC27E2.02	yih1
O13998	SPAC27E2.03c	-
O13999	SPAC27E2.04c	mug155
P87324	SPAC27E2.05	cdc1
O14000	SPAC27E2.06c	msm1
O14001	SPAC27E2.07	pvg2
P0CT39	SPAC27E2.08	Tf2-6
O14002	SPAC27E2.09	mak2
O14003	SPAC27E2.10c	rfc3
Q9UTA0	SPAC27E2.11c	-
Q2EEM0	SPAC27E2.12	-
C6Y4B0	SPAC27E2.14	-
Q02088	SPAC27F1.02c	cdc8
Q10171	SPAC27F1.03c	uch1
Q10173	SPAC27F1.04c	nuf2
Q10174	SPAC27F1.05c	-
Q10175	SPAC27F1.06c	ani2
Q10176	SPAC27F1.07	ost1
Q10177	SPAC27F1.08	pdt1
Q10178	SPAC27F1.09c	prp10
Q9C112	SPAC27F1.10	-
P40921	SPAC29A4.02c	-
O14006	SPAC29A4.03c	mrps9
O14007	SPAC29A4.04c	cbf5
O14008	SPAC29A4.05	cam2
O14009	SPAC29A4.06c	-
O14010	SPAC29A4.07	srb6
O14011	SPAC29A4.08c	prp19
O14012	SPAC29A4.09	rrp17
O14013	SPAC29A4.10	rrn5
O14014	SPAC29A4.11	rga3
O14015	SPAC29A4.12c	mug108
O14016	SPAC29A4.13	ure6
O14017	SPAC29A4.14c	pex3
O14018	SPAC29A4.15	srs1
O14019	SPAC29A4.16	hal4
O14020	SPAC29A4.17c	fun14
O14021	SPAC29A4.18	prw1
O14022	SPAC29A4.19c	cta5
O14023	SPAC29A4.20	elp3
G2TRK2	SPAC29A4.22	-
O14148	SPAC29B12.01	ino80
O14026	SPAC29B12.02c	set2
Q10585	SPAC29B12.03	spd1
O14027	SPAC29B12.04	snz1
O14028	SPAC29B12.05c	mtq1
Q92368	SPAC29B12.06c	rcd1
O14029	SPAC29B12.07	sec16
O14030	SPAC29B12.08	clr5
O14031	SPAC29B12.10c	pgt1
O14032	SPAC29B12.11c	-
O14033	SPAC29B12.12	hot13
O14034	SPAC29B12.13	-
O14035	SPAC29B12.14c	-
Q09855	SPAC29E6.01	pof11
Q09856	SPAC29E6.02	prp3
Q09857	SPAC29E6.03c	uso1
Q09858	SPAC29E6.04	nnf1
Q09859	SPAC29E6.05c	mxr1
Q09860	SPAC29E6.06c	-
Q09861	SPAC29E6.07	-
P17871	SPAC29E6.08	tbp1
Q09862	SPAC29E6.09	-
Q09863	SPAC29E6.10c	nst1
O14036	SPAC2C4.03c	smd2
O14037	SPAC2C4.04c	aim29
O14038	SPAC2C4.05	cor1
O14039	SPAC2C4.06c	rcm1
O14040	SPAC2C4.07c	dis32
O14041	SPAC2C4.08	-
O14042	SPAC2C4.09	-
O14043	SPAC2C4.10c	csc4
O14044	SPAC2C4.11c	pno1
O14045	SPAC2C4.12c	tpt1
O14046	SPAC2C4.13	vma16
O14047	SPAC2C4.14c	ppk11
O14048	SPAC2C4.15c	ubx2
O14049	SPAC2C4.16c	rps801
O14050	SPAC2C4.17c	msy2
Q02953	SPAC2E12.02	hsf1
Q10227	SPAC2E12.03c	-
Q9P7F4	SPAC2E1P3.01	-
Q9P7F3	SPAC2E1P3.02c	amt3
P0CT36	SPAC2E1P3.03c	Tf2-3
Q9P7F2	SPAC2E1P3.04	cao1
Q9P7F1	SPAC2E1P3.05c	cbm1
Q9P7C3	SPAC2E1P5.01c	mns1
Q9P7C2	SPAC2E1P5.02c	mug109
Q9P7C1	SPAC2E1P5.03	erj5
P32434	SPAC2E1P5.04c	cwg2
Q9P7C0	SPAC2E1P5.05	rrp9
O14084	SPAC2F3.01	imt1
O14085	SPAC2F3.02	sec67
O14086	SPAC2F3.03c	rpa49
O14087	SPAC2F3.04c	rim1
O14088	SPAC2F3.05c	-
O14089	SPAC2F3.06c	kap104
O14090	SPAC2F3.07c	-
O14091	SPAC2F3.08	sut1
O14092	SPAC2F3.09	hem1
O14093	SPAC2F3.10	vps54
O14094	SPAC2F3.11	ppx1
O14095	SPAC2F3.12c	plp1
O14096	SPAC2F3.13c	qtr2
O14097	SPAC2F3.14c	saf2
O14098	SPAC2F3.15	lsk1
O14099	SPAC2F3.16	-
Q9UUI1	SPAC2F3.17c	lsm6
Q8NIQ1	SPAC2F3.18c	-
Q09695	SPAC2F7.02c	psr1
Q09690	SPAC2F7.03c	pom1
Q09696	SPAC2F7.04	med1
Q09689	SPAC2F7.05c	tif5
Q09693	SPAC2F7.06c	pol4
Q09698	SPAC2F7.07c	cph2
Q09699	SPAC2F7.08c	snf5
Q09700	SPAC2F7.09c	gep3
Q09701	SPAC2F7.10	akr1
Q09702	SPAC2F7.11	nrd1
Q09692	SPAC2F7.13c	wrs1
Q09704	SPAC2F7.14c	rrp4
Q09705	SPAC2F7.15	rsm24
Q09706	SPAC2F7.16c	pld1
Q09691	SPAC2F7.17	mrf1
Q09804	SPAC2G11.02	urb2
Q09805	SPAC2G11.03c	vps45
Q09806	SPAC2G11.04	rbm17
Q09807	SPAC2G11.05c	alx1
Q09803	SPAC2G11.06	vps4
Q09173	SPAC2G11.07c	ptc3
Q09808	SPAC2G11.08c	smn1
Q09809	SPAC2G11.09	-
Q09810	SPAC2G11.10c	uba42
Q03319	SPAC2G11.11c	prh1
Q09811	SPAC2G11.12	rqh1
Q09812	SPAC2G11.13	atg22
Q09813	SPAC2G11.14	taf1
Q09814	SPAC2G11.15c	tgs1
O94392	SPAC2H10.01	-
O94393	SPAC2H10.02c	nas2
G2TRK3	SPAC2H10.04	-
Q9P7V5	SPAC30.01c	sec72
Q9P7V4	SPAC30.02c	kti12
Q9P7V3	SPAC30.03c	tsn1
Q9P7V2	SPAC30.04c	abc4
Q9P6K9	SPAC30C2.02	mmd1
Q9P6K8	SPAC30C2.03	-
Q9P6K7	SPAC30C2.04	asc1
Q9P6K6	SPAC30C2.05	erv14
Q9P6K5	SPAC30C2.06c	dml1
Q9P6K4	SPAC30C2.07	fnp1
Q9P6K3	SPAC30C2.08	-
Q09901	SPAC30D11.01c	gto2
Q09902	SPAC30D11.02c	-
Q09903	SPAC30D11.03	ddx27
Q09904	SPAC30D11.04c	nup124
Q09905	SPAC30D11.05	aps3
Q09906	SPAC30D11.06c	hfl1
Q09907	SPAC30D11.07	nth1
Q09908	SPAC30D11.08c	phf2
Q09909	SPAC30D11.09	cwf19
P36592	SPAC30D11.10	rad52
Q09910	SPAC30D11.11	izh3
Q09900	SPAC30D11.12	rpl3802
P40984	SPAC30D11.13	hus5
Q09911	SPAC30D11.14c	-
Q09723	SPAC31A2.02	trm112
Q09724	SPAC31A2.03	mrp11
Q09720	SPAC31A2.04c	pre1
Q09725	SPAC31A2.05c	mis4
Q09726	SPAC31A2.06	atp25
Q09719	SPAC31A2.07c	dbp10
Q09727	SPAC31A2.08	mrp20
Q09718	SPAC31A2.09c	apm4
Q09721	SPAC31A2.10	-
Q09728	SPAC31A2.11c	cuf1
Q09729	SPAC31A2.12	rod1
Q09730	SPAC31A2.13c	sft1
Q09731	SPAC31A2.14	bun107
Q09732	SPAC31A2.15c	dcc1
Q09733	SPAC31A2.16	gef2
O14100	SPAC31F12.01	zds1
O14102	SPAC31G5.01	sap49
O14103	SPAC31G5.02	rot1
P0CT73	SPAC31G5.03	rps1101
O14104	SPAC31G5.04	lys12
O14105	SPAC31G5.05c	rpe1
O14106	SPAC31G5.06	rrg8
O14107	SPAC31G5.07	dni1
P87214	SPAC31G5.08	hem4
P27638	SPAC31G5.09c	spk1
O14108	SPAC31G5.10	eta2
Q10294	SPAC31G5.11	pac2
O14109	SPAC31G5.12c	maf1
P41878	SPAC31G5.13	rpn11
O14110	SPAC31G5.14	gcv1
O14111	SPAC31G5.15	psd3
O14466	SPAC31G5.16c	dpm1
O14112	SPAC31G5.17c	rps1001
O14113	SPAC31G5.18c	sde2
O14114	SPAC31G5.19	abo1
Q92363	SPAC31G5.21	-
Q9UT98	SPAC323.01c	pos5
Q9UT97	SPAC323.02c	pup2
Q9UT96	SPAC323.03c	pex8
Q9UT95	SPAC323.04	-
Q9UT94	SPAC323.05c	mtq2
Q9UT93	SPAC323.06c	uba5
Q9UT92	SPAC323.07c	-
Q9UT91	SPAC323.08	rmp1
O14116	SPAC328.01c	msn5
Q9P3U4	SPAC328.02	dbl4
P40387	SPAC328.03	tps1
